x0,x1,x2,x3,class,constraint
1.4100705052879408,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,1.0961626484344056,1,1
0.21001050078756567,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,1
-0.9900495037128093,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,0
-0.9900495037128093,0.02673567435205858,0.026735674352058578,1.0961626484344056,1,0
1.4100705052879408,1.0961626484344056,1.0961626484344056,-1.0426912997302884,0,0
1.4100705052879408,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,0
1.4100705052879408,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,0
1.4100705052879408,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,0
-0.9900495037128093,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,0
0.21001050078756567,-1.0426912997302884,1.0961626484344056,0.02673567435205858,0,0
0.21001050078756567,0.02673567435205858,0.026735674352058578,-1.0426912997302884,1,0
0.21001050078756567,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,1
0.21001050078756567,0.02673567435205858,-1.0426912997302884,1.0961626484344056,0,0
0.21001050078756567,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,0
-0.9900495037128093,0.02673567435205858,2.1655896225167526,0.02673567435205858,2,1
0.21001050078756567,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,2.1655896225167526,2,0
-0.9900495037128093,1.0961626484344056,0.026735674352058578,-1.0426912997302884,0,0
0.21001050078756567,2.1655896225167526,2.1655896225167526,0.02673567435205858,2,0
0.21001050078756567,1.0961626484344056,0.026735674352058578,-1.0426912997302884,0,0
1.4100705052879408,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,0
-0.9900495037128093,1.0961626484344056,0.026735674352058578,2.1655896225167526,2,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,0
1.4100705052879408,-1.0426912997302884,2.1655896225167526,0.02673567435205858,2,1
0.21001050078756567,-1.0426912997302884,1.0961626484344056,0.02673567435205858,1,0
-0.9900495037128093,-1.0426912997302884,1.0961626484344056,0.02673567435205858,1,0
1.4100705052879408,-1.0426912997302884,1.0961626484344056,0.02673567435205858,0,0
-0.9900495037128093,0.02673567435205858,2.1655896225167526,2.1655896225167526,2,0
-0.9900495037128093,2.1655896225167526,0.026735674352058578,-1.0426912997302884,2,0
0.21001050078756567,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,1
1.4100705052879408,2.1655896225167526,-1.0426912997302884,0.02673567435205858,2,1
0.21001050078756567,0.02673567435205858,2.1655896225167526,1.0961626484344056,2,0
1.4100705052879408,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,0
-0.9900495037128093,-1.0426912997302884,1.0961626484344056,0.02673567435205858,0,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,1.0961626484344056,0,0
1.4100705052879408,1.0961626484344056,1.0961626484344056,0.02673567435205858,1,0
0.21001050078756567,0.02673567435205858,-1.0426912997302884,1.0961626484344056,1,0
1.4100705052879408,1.0961626484344056,0.026735674352058578,-1.0426912997302884,1,0
-0.9900495037128093,-1.0426912997302884,-1.0426912997302884,1.0961626484344056,0,0
0.21001050078756567,0.02673567435205858,0.026735674352058578,-1.0426912997302884,1,1
0.21001050078756567,1.0961626484344056,0.026735674352058578,1.0961626484344056,1,1
-0.9900495037128093,1.0961626484344056,0.026735674352058578,-1.0426912997302884,1,0
0.21001050078756567,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,1
-0.9900495037128093,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,1
1.4100705052879408,0.02673567435205858,0.026735674352058578,-1.0426912997302884,1,0
1.4100705052879408,0.02673567435205858,-1.0426912997302884,-1.0426912997302884,0,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,0
1.4100705052879408,-1.0426912997302884,2.1655896225167526,2.1655896225167526,2,0
1.4100705052879408,1.0961626484344056,0.026735674352058578,-1.0426912997302884,1,0
0.21001050078756567,1.0961626484344056,0.026735674352058578,-1.0426912997302884,1,0
0.21001050078756567,-1.0426912997302884,1.0961626484344056,-1.0426912997302884,0,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,0
1.4100705052879408,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,0
-0.9900495037128093,0.02673567435205858,0.026735674352058578,-1.0426912997302884,1,0
0.21001050078756567,1.0961626484344056,0.026735674352058578,-1.0426912997302884,1,1
0.21001050078756567,0.02673567435205858,-1.0426912997302884,2.1655896225167526,2,0
-0.9900495037128093,2.1655896225167526,0.026735674352058578,1.0961626484344056,2,1
0.21001050078756567,0.02673567435205858,-1.0426912997302884,-1.0426912997302884,0,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,-1.0426912997302884,0,0
0.21001050078756567,0.02673567435205858,1.0961626484344056,0.02673567435205858,1,0
-0.9900495037128093,1.0961626484344056,0.026735674352058578,-1.0426912997302884,0,0
1.4100705052879408,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,0
1.4100705052879408,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,0
1.4100705052879408,1.0961626484344056,-1.0426912997302884,2.1655896225167526,2,0
0.21001050078756567,1.0961626484344056,2.1655896225167526,-1.0426912997302884,2,0
-0.9900495037128093,0.02673567435205858,1.0961626484344056,1.0961626484344056,1,0
1.4100705052879408,1.0961626484344056,2.1655896225167526,0.02673567435205858,2,0
-0.9900495037128093,0.02673567435205858,0.026735674352058578,-1.0426912997302884,1,0
1.4100705052879408,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,1
1.4100705052879408,0.02673567435205858,0.026735674352058578,2.1655896225167526,2,1
0.21001050078756567,1.0961626484344056,-1.0426912997302884,1.0961626484344056,0,0
0.21001050078756567,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,0
1.4100705052879408,2.1655896225167526,-1.0426912997302884,1.0961626484344056,2,0
-0.9900495037128093,-1.0426912997302884,2.1655896225167526,1.0961626484344056,2,1
0.21001050078756567,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,0
-0.9900495037128093,0.02673567435205858,0.026735674352058578,-1.0426912997302884,1,0
1.4100705052879408,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,0
1.4100705052879408,0.02673567435205858,-1.0426912997302884,-1.0426912997302884,0,0
1.4100705052879408,1.0961626484344056,0.026735674352058578,-1.0426912997302884,0,0
1.4100705052879408,0.02673567435205858,-1.0426912997302884,-1.0426912997302884,0,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,0
1.4100705052879408,2.1655896225167526,1.0961626484344056,0.02673567435205858,2,0
1.4100705052879408,1.0961626484344056,-1.0426912997302884,-1.0426912997302884,0,0
0.21001050078756567,0.02673567435205858,-1.0426912997302884,-1.0426912997302884,0,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,1
-0.9900495037128093,2.1655896225167526,2.1655896225167526,-1.0426912997302884,2,0
0.21001050078756567,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,1
0.21001050078756567,0.02673567435205858,2.1655896225167526,-1.0426912997302884,2,1
1.4100705052879408,1.0961626484344056,0.026735674352058578,0.02673567435205858,1,0
0.21001050078756567,-1.0426912997302884,-1.0426912997302884,2.1655896225167526,2,0
-0.9900495037128093,-1.0426912997302884,-1.0426912997302884,0.02673567435205858,0,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,-1.0426912997302884,0,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,-1.0426912997302884,0,0
-0.9900495037128093,-1.0426912997302884,-1.0426912997302884,1.0961626484344056,0,0
-0.9900495037128093,-1.0426912997302884,1.0961626484344056,-1.0426912997302884,0,0
-0.9900495037128093,1.0961626484344056,-1.0426912997302884,-1.0426912997302884,0,0
-0.9900495037128093,-1.0426912997302884,1.0961626484344056,1.0961626484344056,0,0
-0.9900495037128093,1.0961626484344056,-1.0426912997302884,1.0961626484344056,0,0
-0.9900495037128093,1.0961626484344056,1.0961626484344056,-1.0426912997302884,0,1
-0.9900495037128093,0.02673567435205858,0.026735674352058578,-1.0426912997302884,1,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,0.02673567435205858,1,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,0.02673567435205858,1,1
-0.9900495037128093,0.02673567435205858,0.026735674352058578,1.0961626484344056,1,0
-0.9900495037128093,0.02673567435205858,1.0961626484344056,0.02673567435205858,1,0
-0.9900495037128093,1.0961626484344056,0.026735674352058578,0.02673567435205858,1,0
-0.9900495037128093,0.02673567435205858,1.0961626484344056,1.0961626484344056,1,0
-0.9900495037128093,1.0961626484344056,0.026735674352058578,1.0961626484344056,1,0
-0.9900495037128093,1.0961626484344056,1.0961626484344056,0.02673567435205858,1,0
-0.9900495037128093,-1.0426912997302884,1.0961626484344056,0.02673567435205858,0,1
-0.9900495037128093,1.0961626484344056,0.026735674352058578,-1.0426912997302884,1,0
-0.9900495037128093,0.02673567435205858,-1.0426912997302884,1.0961626484344056,0,0
-0.9900495037128093,0.02673567435205858,1.0961626484344056,-1.0426912997302884,1,0
-0.9900495037128093,-1.0426912997302884,0.026735674352058578,1.0961626484344056,0,0
-0.9900495037128093,1.0961626484344056,-1.0426912997302884,0.02673567435205858,1,0
-0.9900495037128093,-1.0426912997302884,-1.0426912997302884,-1.0426912997302884,0,0
-0.9900495037128093,0.02673567435205858,0.026735674352058578,0.02673567435205858,1,0
-0.9900495037128093,1.0961626484344056,1.0961626484344056,1.0961626484344056,0,0
-0.9900495037128093,2.1655896225167526,2.1655896225167526,2.1655896225167526,2,1
